ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2013,"2013",0,"Total",92578,11640,"Census Tract 168.10, San Diego County, CA","14000US06073016810"
2013,"2013",0,"Total",62400,12879,"Census Tract 168.11, San Diego County, CA","14000US06073016811"
2013,"2013",0,"Total",77068,14452,"Census Tract 169.01, San Diego County, CA","14000US06073016901"
2013,"2013",0,"Total",79375,14490,"Census Tract 169.02, San Diego County, CA","14000US06073016902"
2013,"2013",0,"Total",109348,16908,"Census Tract 170.06, San Diego County, CA","14000US06073017006"
2013,"2013",0,"Total",79625,13018,"Census Tract 170.09, San Diego County, CA","14000US06073017009"
2013,"2013",0,"Total",101932,29333,"Census Tract 170.10, San Diego County, CA","14000US06073017010"
2013,"2013",0,"Total",47847,9491,"Census Tract 170.14, San Diego County, CA","14000US06073017014"
2013,"2013",0,"Total",92692,10999,"Census Tract 170.15, San Diego County, CA","14000US06073017015"
2013,"2013",0,"Total",56604,4711,"Census Tract 170.18, San Diego County, CA","14000US06073017018"
2013,"2013",0,"Total",66355,11755,"Census Tract 170.19, San Diego County, CA","14000US06073017019"
2013,"2013",0,"Total",117219,21244,"Census Tract 170.20, San Diego County, CA","14000US06073017020"
2013,"2013",0,"Total",129044,12734,"Census Tract 170.21, San Diego County, CA","14000US06073017021"
2013,"2013",0,"Total",101184,19468,"Census Tract 170.22, San Diego County, CA","14000US06073017022"
2013,"2013",0,"Total",136360,19404,"Census Tract 170.29, San Diego County, CA","14000US06073017029"
2013,"2013",0,"Total",133928,12029,"Census Tract 170.30, San Diego County, CA","14000US06073017030"
2013,"2013",0,"Total",82188,19217,"Census Tract 170.31, San Diego County, CA","14000US06073017031"
2013,"2013",0,"Total",113281,16202.000000000002,"Census Tract 170.32, San Diego County, CA","14000US06073017032"
2013,"2013",0,"Total",117344,10108,"Census Tract 170.33, San Diego County, CA","14000US06073017033"
2013,"2013",0,"Total",89286,8460,"Census Tract 170.34, San Diego County, CA","14000US06073017034"
2013,"2013",0,"Total",38125,19885,"Census Tract 170.35, San Diego County, CA","14000US06073017035"
2013,"2013",0,"Total",90278,12262,"Census Tract 170.36, San Diego County, CA","14000US06073017036"
2013,"2013",0,"Total",99118,17763,"Census Tract 170.37, San Diego County, CA","14000US06073017037"
2013,"2013",0,"Total",108413,9891,"Census Tract 170.39, San Diego County, CA","14000US06073017039"
2013,"2013",0,"Total",92434,12467,"Census Tract 170.40, San Diego County, CA","14000US06073017040"
2013,"2013",0,"Total",90641,13206,"Census Tract 170.41, San Diego County, CA","14000US06073017041"
2013,"2013",0,"Total",120616,8847,"Census Tract 170.42, San Diego County, CA","14000US06073017042"
2013,"2013",0,"Total",120682,13822,"Census Tract 170.43, San Diego County, CA","14000US06073017043"
2013,"2013",0,"Total",134410,12891,"Census Tract 170.44, San Diego County, CA","14000US06073017044"
2013,"2013",0,"Total",147446,20757,"Census Tract 170.45, San Diego County, CA","14000US06073017045"
2013,"2013",0,"Total",136007,25134,"Census Tract 170.46, San Diego County, CA","14000US06073017046"
2013,"2013",0,"Total",128973,8534,"Census Tract 170.47, San Diego County, CA","14000US06073017047"
2013,"2013",0,"Total",72274,8655,"Census Tract 170.48, San Diego County, CA","14000US06073017048"
2013,"2013",0,"Total",83092,19380,"Census Tract 170.49, San Diego County, CA","14000US06073017049"
2013,"2013",0,"Total",74732,22335,"Census Tract 170.50, San Diego County, CA","14000US06073017050"
2013,"2013",0,"Total",68712,21265,"Census Tract 170.51, San Diego County, CA","14000US06073017051"
2013,"2013",0,"Total",85625,10573,"Census Tract 170.52, San Diego County, CA","14000US06073017052"
2013,"2013",0,"Total",145500,24708,"Census Tract 170.53, San Diego County, CA","14000US06073017053"
2013,"2013",0,"Total",120741,18969,"Census Tract 170.54, San Diego County, CA","14000US06073017054"
2013,"2013",0,"Total",113301,15808,"Census Tract 170.55, San Diego County, CA","14000US06073017055"
2013,"2013",0,"Total",95031,16825,"Census Tract 170.56, San Diego County, CA","14000US06073017056"
2013,"2013",0,"Total",96094,11882,"Census Tract 171.04, San Diego County, CA","14000US06073017104"
2013,"2013",0,"Total",117083,21580,"Census Tract 171.06, San Diego County, CA","14000US06073017106"
2013,"2013",0,"Total",117885,19742,"Census Tract 171.07, San Diego County, CA","14000US06073017107"
2013,"2013",0,"Total",111875,6667,"Census Tract 171.08, San Diego County, CA","14000US06073017108"
2013,"2013",0,"Total",114473,18479,"Census Tract 171.09, San Diego County, CA","14000US06073017109"
2013,"2013",0,"Total",89287,14427,"Census Tract 171.10, San Diego County, CA","14000US06073017110"
2013,"2013",0,"Total",107457,17245,"Census Tract 172, San Diego County, CA","14000US06073017200"
2013,"2013",0,"Total",118889,48555,"Census Tract 173.03, San Diego County, CA","14000US06073017303"
2013,"2013",0,"Total",73363,7762,"Census Tract 173.04, San Diego County, CA","14000US06073017304"
2013,"2013",0,"Total",97500,5634,"Census Tract 173.05, San Diego County, CA","14000US06073017305"
2013,"2013",0,"Total",130114,18833,"Census Tract 173.06, San Diego County, CA","14000US06073017306"
2013,"2013",0,"Total",95536,34764,"Census Tract 174.01, San Diego County, CA","14000US06073017401"
2013,"2013",0,"Total",80650,8511,"Census Tract 174.03, San Diego County, CA","14000US06073017403"
2013,"2013",0,"Total",91250,17607,"Census Tract 174.04, San Diego County, CA","14000US06073017404"
2013,"2013",0,"Total",90524,16433,"Census Tract 175.01, San Diego County, CA","14000US06073017501"
2013,"2013",0,"Total",59097,20431,"Census Tract 175.02, San Diego County, CA","14000US06073017502"
2013,"2013",0,"Total",98750,16361,"Census Tract 176.01, San Diego County, CA","14000US06073017601"
2013,"2013",0,"Total",97118,12216,"Census Tract 176.03, San Diego County, CA","14000US06073017603"
2013,"2013",0,"Total",71818,13312,"Census Tract 176.04, San Diego County, CA","14000US06073017604"
2013,"2013",0,"Total",89441,25220,"Census Tract 177.01, San Diego County, CA","14000US06073017701"
2013,"2013",0,"Total",52093,13288,"Census Tract 177.02, San Diego County, CA","14000US06073017702"
2013,"2013",0,"Total",73531,11563,"Census Tract 178.01, San Diego County, CA","14000US06073017801"
2013,"2013",0,"Total",107746,11991,"Census Tract 178.08, San Diego County, CA","14000US06073017808"
2013,"2013",0,"Total",67455,15055,"Census Tract 178.09, San Diego County, CA","14000US06073017809"
2013,"2013",0,"Total",65849,5522,"Census Tract 178.10, San Diego County, CA","14000US06073017810"
2013,"2013",0,"Total",100880,10142,"Census Tract 178.11, San Diego County, CA","14000US06073017811"
2013,"2013",0,"Total",69333,19778,"Census Tract 178.13, San Diego County, CA","14000US06073017813"
2013,"2013",0,"Total",44369,4705,"Census Tract 179, San Diego County, CA","14000US06073017900"
2013,"2013",0,"Total",68233,6604,"Census Tract 180, San Diego County, CA","14000US06073018000"
2013,"2013",0,"Total",57625,9257,"Census Tract 181, San Diego County, CA","14000US06073018100"
2013,"2013",0,"Total",39819,4858,"Census Tract 182, San Diego County, CA","14000US06073018200"
2013,"2013",0,"Total",46042,8893,"Census Tract 183, San Diego County, CA","14000US06073018300"
2013,"2013",0,"Total",39160,10112,"Census Tract 184, San Diego County, CA","14000US06073018400"
2013,"2013",0,"Total",70368,4020.9999999999995,"Census Tract 185.04, San Diego County, CA","14000US06073018504"
2013,"2013",0,"Total",56905,5556,"Census Tract 185.07, San Diego County, CA","14000US06073018507"
2013,"2013",0,"Total",42180,7009,"Census Tract 185.09, San Diego County, CA","14000US06073018509"
2013,"2013",0,"Total",61438,15347,"Census Tract 185.10, San Diego County, CA","14000US06073018510"
2013,"2013",0,"Total",45188,11241,"Census Tract 185.11, San Diego County, CA","14000US06073018511"
2013,"2013",0,"Total",40128,9334,"Census Tract 185.12, San Diego County, CA","14000US06073018512"
2013,"2013",0,"Total",76024,5917,"Census Tract 185.13, San Diego County, CA","14000US06073018513"
2013,"2013",0,"Total",65195,10191,"Census Tract 185.14, San Diego County, CA","14000US06073018514"
2013,"2013",0,"Total",79058,5212,"Census Tract 185.15, San Diego County, CA","14000US06073018515"
2013,"2013",0,"Total",59635,9624,"Census Tract 185.16, San Diego County, CA","14000US06073018516"
2013,"2013",0,"Total",41477,8939,"Census Tract 185.17, San Diego County, CA","14000US06073018517"
2013,"2013",0,"Total",45250,9729,"Census Tract 185.18, San Diego County, CA","14000US06073018518"
2013,"2013",0,"Total",52083,6842,"Census Tract 185.19, San Diego County, CA","14000US06073018519"
2013,"2013",0,"Total",87176,16304,"Census Tract 186.01, San Diego County, CA","14000US06073018601"
2013,"2013",0,"Total",37163,12124,"Census Tract 186.03, San Diego County, CA","14000US06073018603"
2013,"2013",0,"Total",84766,15663,"Census Tract 186.08, San Diego County, CA","14000US06073018608"
2013,"2013",0,"Total",57455,13167,"Census Tract 186.09, San Diego County, CA","14000US06073018609"
2013,"2013",0,"Total",55551,6400,"Census Tract 186.10, San Diego County, CA","14000US06073018610"
2013,"2013",0,"Total",90823,10202,"Census Tract 186.11, San Diego County, CA","14000US06073018611"
2013,"2013",0,"Total",83594,14681,"Census Tract 186.12, San Diego County, CA","14000US06073018612"
2013,"2013",0,"Total",54203,9116,"Census Tract 186.13, San Diego County, CA","14000US06073018613"
2013,"2013",0,"Total",46051,3876,"Census Tract 186.14, San Diego County, CA","14000US06073018614"
2013,"2013",0,"Total",47717,4520,"Census Tract 187, San Diego County, CA","14000US06073018700"
2013,"2013",0,"Total",71979,5686,"Census Tract 188.01, San Diego County, CA","14000US06073018801"
2013,"2013",0,"Total",82500,6617,"Census Tract 188.02, San Diego County, CA","14000US06073018802"
2013,"2013",0,"Total",68490,8029.000000000001,"Census Tract 188.03, San Diego County, CA","14000US06073018803"
2013,"2013",0,"Total",42396,5692,"Census Tract 189.03, San Diego County, CA","14000US06073018903"
2013,"2013",0,"Total",53006,7594,"Census Tract 189.04, San Diego County, CA","14000US06073018904"
2013,"2013",0,"Total",44361,4884,"Census Tract 189.05, San Diego County, CA","14000US06073018905"
2013,"2013",0,"Total",54877,8108.999999999999,"Census Tract 189.06, San Diego County, CA","14000US06073018906"
2013,"2013",0,"Total",74860,12200,"Census Tract 190.01, San Diego County, CA","14000US06073019001"
2013,"2013",0,"Total",54236,12503,"Census Tract 190.02, San Diego County, CA","14000US06073019002"
2013,"2013",0,"Total",74727,13506.999999999998,"Census Tract 191.01, San Diego County, CA","14000US06073019101"
2013,"2013",0,"Total",77059,16655,"Census Tract 191.03, San Diego County, CA","14000US06073019103"
2013,"2013",0,"Total",96696,13815.000000000002,"Census Tract 191.05, San Diego County, CA","14000US06073019105"
2013,"2013",0,"Total",82574,4847,"Census Tract 191.06, San Diego County, CA","14000US06073019106"
2013,"2013",0,"Total",60000,16551,"Census Tract 191.07, San Diego County, CA","14000US06073019107"
2013,"2013",0,"Total",66188,11049,"Census Tract 192.03, San Diego County, CA","14000US06073019203"
2013,"2013",0,"Total",38691,4694,"Census Tract 192.05, San Diego County, CA","14000US06073019205"
2013,"2013",0,"Total",45551,7408.999999999999,"Census Tract 192.06, San Diego County, CA","14000US06073019206"
2013,"2013",0,"Total",43919,7201.999999999999,"Census Tract 192.07, San Diego County, CA","14000US06073019207"
2013,"2013",0,"Total",68889,13714,"Census Tract 192.08, San Diego County, CA","14000US06073019208"
2013,"2013",0,"Total",91058,7873,"Census Tract 193.01, San Diego County, CA","14000US06073019301"
2013,"2013",0,"Total",57995,7784.999999999999,"Census Tract 193.02, San Diego County, CA","14000US06073019302"
2013,"2013",0,"Total",74331,11474,"Census Tract 193.03, San Diego County, CA","14000US06073019303"
2013,"2013",0,"Total",63564,6218,"Census Tract 194.03, San Diego County, CA","14000US06073019403"
2013,"2013",0,"Total",49767,8163,"Census Tract 194.04, San Diego County, CA","14000US06073019404"
2013,"2013",0,"Total",48244,6752,"Census Tract 194.05, San Diego County, CA","14000US06073019405"
2013,"2013",0,"Total",56413,7450,"Census Tract 194.06, San Diego County, CA","14000US06073019406"
2013,"2013",0,"Total",37331,7606,"Census Tract 195.01, San Diego County, CA","14000US06073019501"
2013,"2013",0,"Total",33846,2107,"Census Tract 195.02, San Diego County, CA","14000US06073019502"
2013,"2013",0,"Total",36933,6265,"Census Tract 195.03, San Diego County, CA","14000US06073019503"
2013,"2013",0,"Total",60579,7063,"Census Tract 196.01, San Diego County, CA","14000US06073019601"
2013,"2013",0,"Total",43646,6156,"Census Tract 196.02, San Diego County, CA","14000US06073019602"
2013,"2013",0,"Total",42576,5873,"Census Tract 197.01, San Diego County, CA","14000US06073019701"
2013,"2013",0,"Total",56953,5523,"Census Tract 197.02, San Diego County, CA","14000US06073019702"
2013,"2013",0,"Total",75323,15116.000000000002,"Census Tract 198.03, San Diego County, CA","14000US06073019803"
2013,"2013",0,"Total",91563,16481,"Census Tract 198.04, San Diego County, CA","14000US06073019804"
2013,"2013",0,"Total",48220,3797.9999999999995,"Census Tract 198.05, San Diego County, CA","14000US06073019805"
2013,"2013",0,"Total",78646,5944,"Census Tract 198.06, San Diego County, CA","14000US06073019806"
2013,"2013",0,"Total",66411,12484,"Census Tract 198.08, San Diego County, CA","14000US06073019808"
2013,"2013",0,"Total",80218,13190,"Census Tract 198.09, San Diego County, CA","14000US06073019809"
2013,"2013",0,"Total",58510,13454,"Census Tract 199.02, San Diego County, CA","14000US06073019902"
2013,"2013",0,"Total",55938,18318,"Census Tract 199.03, San Diego County, CA","14000US06073019903"
2013,"2013",0,"Total",63444,14208,"Census Tract 199.04, San Diego County, CA","14000US06073019904"
2013,"2013",0,"Total",53634,7458.000000000001,"Census Tract 199.05, San Diego County, CA","14000US06073019905"
2013,"2013",0,"Total",91737,22544,"Census Tract 200.13, San Diego County, CA","14000US06073020013"
2013,"2013",0,"Total",97983,11389,"Census Tract 200.14, San Diego County, CA","14000US06073020014"
2013,"2013",0,"Total",70152,10794,"Census Tract 200.15, San Diego County, CA","14000US06073020015"
2013,"2013",0,"Total",118875,16341,"Census Tract 200.16, San Diego County, CA","14000US06073020016"
2013,"2013",0,"Total",41402,2483,"Census Tract 200.17, San Diego County, CA","14000US06073020017"
2013,"2013",0,"Total",43103,7144.000000000001,"Census Tract 200.18, San Diego County, CA","14000US06073020018"
2013,"2013",0,"Total",45082,6393,"Census Tract 200.19, San Diego County, CA","14000US06073020019"
2013,"2013",0,"Total",73596,11873,"Census Tract 200.20, San Diego County, CA","14000US06073020020"
2013,"2013",0,"Total",51165,6982.000000000001,"Census Tract 200.21, San Diego County, CA","14000US06073020021"
2013,"2013",0,"Total",65000,14123,"Census Tract 200.22, San Diego County, CA","14000US06073020022"
2013,"2013",0,"Total",55304,9414,"Census Tract 200.23, San Diego County, CA","14000US06073020023"
2013,"2013",0,"Total",55069,12007,"Census Tract 200.24, San Diego County, CA","14000US06073020024"
2013,"2013",0,"Total",51332,5888,"Census Tract 200.25, San Diego County, CA","14000US06073020025"
2013,"2013",0,"Total",65045,12961,"Census Tract 200.26, San Diego County, CA","14000US06073020026"
2013,"2013",0,"Total",80081,7016,"Census Tract 200.27, San Diego County, CA","14000US06073020027"
2013,"2013",0,"Total",36896,4655,"Census Tract 200.28, San Diego County, CA","14000US06073020028"
2013,"2013",0,"Total",30428,3577.0000000000005,"Census Tract 200.29, San Diego County, CA","14000US06073020029"
2013,"2013",0,"Total",86204,6777,"Census Tract 201.03, San Diego County, CA","14000US06073020103"
2013,"2013",0,"Total",44107,8329,"Census Tract 201.05, San Diego County, CA","14000US06073020105"
2013,"2013",0,"Total",64734,8923,"Census Tract 201.06, San Diego County, CA","14000US06073020106"
2013,"2013",0,"Total",63036,13740.000000000002,"Census Tract 201.07, San Diego County, CA","14000US06073020107"
2013,"2013",0,"Total",43061,7655.000000000001,"Census Tract 201.08, San Diego County, CA","14000US06073020108"
2013,"2013",0,"Total",60771,12017,"Census Tract 201.09, San Diego County, CA","14000US06073020109"
2013,"2013",0,"Total",35292,6914,"Census Tract 202.02, San Diego County, CA","14000US06073020202"
