Latitude,Longitude,year,T.Plastic,T.Takeout,T.Smoke,T.Fishing,T.bags,T.Dist.M,T.Adults,T.People,T.Kg,N.cleanupAttempts,T.StdEffort,stdzdTotalPlastic,stdzdtakeout,stdzdsmoke,stdzdBags,stdzdFish
33.1061,-117.0978,2020,65,54,8,0,5,2531,1,1,2.27,1,2532,0.025671406,0.02132701422,0.003159557662,0.001974723539,0
33.1071,-117.2275,2020,90,45,31,0,6,2851,1,2,3.18,1,5704,0.01577840112,0.007889200561,0.005434782609,0.001051893408,0
33.1085,-117.3208,2020,170,20,150,0,1,4831,1,1,12.7,1,4832,0.03518211921,0.004139072848,0.03104304636,0.0002069536424,0
33.1087,-117.113,2019,114,85,12,0,9,401,18,24,272.16,1,9648,0.0118159204,0.008810116086,0.001243781095,0.0009328358209,0
33.1098,-117.1119,2019,33,32,0,0,8,691,2,2,1.61,1,1384,0.02384393064,0.02312138728,0,0.005780346821,0
33.1122,-117.2549,2020,0,0,0,0,0,1,1,1,0.91,1,2,0,0,0,0,0
33.1124,-117.3235,2018,335,232,69,25,0,8051,14,22,9.53,1,177144,0.001891116832,0.00130966897,0.000389513616,0,0.0001411281218
33.1131,-117.0792,2020,90,53,29,0,21,1061,1,2,0.5,1,2124,0.04237288136,0.02495291902,0.01365348399,0.00988700565,0
33.1143,-117.3245,2019,26,13,1,6,1,3391,9,9,2.31,1,30528,0.0008516771488,0.0004258385744,3.28E-05,3.28E-05,0.0001965408805
33.1144,-117.2881,2020,0,0,0,0,0,1,2,2,2.27,1,4,0,0,0,0,0
33.1171,-117.2538,2018,28,16,8,0,0,161,1,1,1.26,1,162,0.1728395062,0.0987654321,0.04938271605,0,0
33.1175,-117.0851,2020,44,33,11,0,0,421,1,2,4.54,1,844,0.05213270142,0.03909952607,0.01303317536,0,0
33.1177,-117.0853,2020,29,20,7,0,1,121,2,2,1.23,1,244,0.118852459,0.08196721311,0.02868852459,0.004098360656,0
33.1203,-117.3248,2020,1080,74,1000,0,0,3221,1,1,158.76,1,3222,0.3351955307,0.02296710118,0.3103662322,0,0
33.1203,-117.2324,2020,205,151,45,0,39,1611,1,1,3.63,1,1612,0.1271712159,0.09367245658,0.02791563275,0.02419354839,0
33.1213,-117.232,2020,49,42,5,0,6,7241,1,1,3.63,1,7242,0.006766086716,0.0057995029,0.0006904170119,0.0008285004143,0
33.1244,-117.0831,2018,1369,587,775,0,14,4831,75,75,67.13,1,362400,0.003777593819,0.001619757174,0.002138520971,3.86E-05,0
33.125,-117.2202,2020,173,116,52,0,10,3221,2,2,1.59,1,6444,0.02684667908,0.01800124146,0.008069522036,0.001551831161,0
33.1253,-117.3204,2017,50,20,27,1,3,11,3,3,4.54,1,36,1.388888889,0.5555555556,0.75,0.08333333333,0.02777777778
33.1259,-117.3317,2020,57,45,7,0,3,4831,3,3,3.18,1,14496,0.003932119205,0.003104304636,0.0004828918322,0.0002069536424,0
33.1259,-117.3121,2016,2,0,2,0,0,31,1,1,0,1,32,0.0625,0,0.0625,0,0
33.1261,-117.3093,2016,29,24,5,0,5,5531,1,1,0.34,1,5532,0.005242227043,0.004338394794,0.0009038322487,0.0009038322487,0
33.1273,-117.2442,2016,4,0,4,0,0,1,1,1,0.01,1,2,2,0,2,0,0
33.1275,-117.253,2020,51,17,32,0,0,61,1,1,1.11,1,62,0.8225806452,0.2741935484,0.5161290323,0,0
33.1284,-117.3335,2020,53,41,10,0,0,871,3,6,1.81,1,5232,0.01012996942,0.007836391437,0.001911314985,0,0
33.1287,-117.3335,2020,69,23,45,0,6,1851,2,2,6.12,1,3704,0.01862850972,0.00620950324,0.01214902808,0.00161987041,0
33.1292,-117.2287,2020,32,30,2,0,2,4831,3,3,3.18,1,14496,0.002207505519,0.002069536424,0.0001379690949,0.0001379690949,0
33.1306,-117.2272,2018,9,4,5,0,0,11,1,1,0.55,1,12,0.75,0.3333333333,0.4166666667,0,0
33.1323,-117.3359,2020,68,55,9,0,1,1611,3,6,2.72,1,9672,0.007030603805,0.005686517783,0.0009305210918,0.0001033912324,0
33.1326,-117.3354,2016,62,23,36,0,3,9561,1,1,0.62,1,9562,0.006483999163,0.002405354528,0.00376490274,0.000313741895,0
33.1327,-117.3354,2016,79,39,37,1,9,2011,1,1,1.36,1,2012,0.03926441352,0.01938369781,0.01838966203,0.004473161034,0.0004970178926
33.1327,-117.3353,2016,39,23,13,0,2,3151,2,2,0.72,1,6304,0.006186548223,0.003648477157,0.002062182741,0.0003172588832,0
33.1328,-117.3349,2016,22,8,12,1,1,2941,1,1,0.66,1,2942,0.007477906186,0.002719238613,0.00407885792,0.0003399048266,0.0003399048266
33.1332,-117.336,2017,102,16,82,0,3,781,1,1,0.49,1,782,0.1304347826,0.02046035806,0.104859335,0.003836317136,0
33.1334,-117.3363,2016,113,47,54,3,3,2651,1,1,2.18,1,2652,0.04260935143,0.0177224736,0.02036199095,0.001131221719,0.001131221719
33.1337,-117.3365,2016,5,3,2,0,1,421,1,1,0.07,1,422,0.01184834123,0.007109004739,0.004739336493,0.002369668246,0
33.1341,-117.3375,2017,20,13,6,0,0,391,1,1,0.21,1,392,0.05102040816,0.03316326531,0.01530612245,0,0
33.1341,-117.3374,2016,41,21,15,0,0,1131,1,1,1.28,1,1132,0.03621908127,0.01855123675,0.01325088339,0,0
33.1341,-117.3368,2017,62,11,47,2,0,831,1,1,0.87,1,832,0.07451923077,0.01322115385,0.05649038462,0,0.002403846154
33.1341,-117.0589,2017,93,74,7,4,16,51,2,2,5.19,1,104,0.8942307692,0.7115384615,0.06730769231,0.1538461538,0.03846153846
33.1342,-117.3369,2017,53,29,12,1,5,4381,1,1,1.78,1,4382,0.01209493382,0.006617982656,0.002738475582,0.001141031492,0.0002282062985
33.1346,-117.3374,2017,38,29,2,0,4,681,1,1,0.7,1,682,0.05571847507,0.04252199413,0.00293255132,0.005865102639,0
33.1349,-117.3381,2017,46,40,2,0,2,1301,1,1,0.37,1,1302,0.03533026114,0.03072196621,0.00153609831,0.00153609831,0
33.1349,-117.3377,2017,0,0,0,0,0,211,5,5,0,1,1060,0,0,0,0,0
33.135,-117.337,2017,55,47,8,0,4,2831,1,1,1.36,1,2832,0.01942090395,0.0165960452,0.002824858757,0.001412429379,0
33.1352,-117.3374,2017,74,35,29,1,2,371,1,1,1.83,1,372,0.1989247312,0.09408602151,0.07795698925,0.005376344086,0.002688172043
33.1357,-117.338,2017,66,45,11,3,4,461,1,1,2.3,1,462,0.1428571429,0.0974025974,0.02380952381,0.008658008658,0.006493506494
33.1358,-117.3378,2017,25,18,3,1,2,821,1,1,0.49,1,822,0.0304136253,0.02189781022,0.003649635036,0.002433090024,0.001216545012
33.136,-117.3378,2017,23,18,2,1,1,611,1,1,0.47,1,612,0.03758169935,0.02941176471,0.003267973856,0.001633986928,0.001633986928
33.1361,-117.0486,2020,14,12,2,0,0,1611,1,1,0.27,1,1612,0.008684863524,0.007444168734,0.001240694789,0,0
33.1362,-117.3379,2017,30,14,12,0,0,1,1,1,1.03,1,2,15,7,6,0,0
33.1367,-117.3383,2016,45,36,4,0,3,2871,1,1,1.07,1,2872,0.01566852368,0.01253481894,0.00139275766,0.001044568245,0
33.137,-117.3384,2016,69,30,23,2,4,2841,4,4,3.47,1,11368,0.006069669247,0.002638986629,0.002023223082,0.0003518648839,0.0001759324419
33.137,-117.3383,2017,17,11,0,1,0,1,1,1,1.86,1,2,8.5,5.5,0,0,0.5
33.1372,-117.3381,2018,1145,920,159,28,26,3221,60,60,17.01,1,193320,0.005922822264,0.004758948893,0.0008224705152,0.0001344920339,0.000144837575
33.1373,-117.3387,2016,14,8,5,0,0,4521,1,1,0.44,1,4522,0.003095975232,0.001769128704,0.00110570544,0,0
33.1375,-117.3387,2017,90,77,3,2,3,11,1,1,4.98,1,12,7.5,6.416666667,0.25,0.25,0.1666666667
33.1376,-117.3389,2016,32,23,2,1,1,5901,1,1,1.63,1,5902,0.005421890884,0.003896984073,0.0003388681803,0.0001694340901,0.0001694340901
33.1376,-117.3388,2016,42,27,15,0,2,401,5,5,0.99,1,2010,0.02089552239,0.01343283582,0.007462686567,0.0009950248756,0
33.1376,-117.3385,2016,34,21,8,1,2,831,1,1,1.24,1,832,0.04086538462,0.02524038462,0.009615384615,0.002403846154,0.001201923077
33.1377,-117.3389,2016,11,6,4,0,0,401,2,2,0,1,804,0.01368159204,0.007462686567,0.004975124378,0,0
33.1377,-117.3388,2016,20,15,2,0,0,11,5,5,1.32,1,60,0.3333333333,0.25,0.03333333333,0,0
33.1377,-117.3388,2017,436,134,253,18,9,2332,2,2,7.77,2,4666,0.09344192027,0.02871838834,0.05422203172,0.001928846978,0.003857693956
33.1377,-117.3387,2017,72,57,3,2,3,861,1,1,1.62,1,862,0.08352668213,0.06612529002,0.003480278422,0.003480278422,0.002320185615
33.1378,-117.3388,2016,643,84,555,4,2,1821,1,1,6.99,1,1822,0.3529088913,0.04610318332,0.3046103183,0.001097694841,0.002195389682
33.1378,-117.3387,2016,39,18,11,1,0,301,3,3,1.63,1,906,0.04304635762,0.01986754967,0.01214128035,0,0.001103752759
33.1379,-117.3392,2017,20,17,1,0,0,11,1,1,0.84,1,12,1.666666667,1.416666667,0.08333333333,0,0
33.1379,-117.339,2016,21,5,3,0,0,11,4,4,1.91,1,48,0.4375,0.1041666667,0.0625,0,0
33.1379,-117.3388,2017,54,44,1,2,2,131,1,1,2.54,1,132,0.4090909091,0.3333333333,0.007575757576,0.01515151515,0.01515151515
33.138,-117.3392,2016,20,12,7,0,0,511,1,1,0.38,1,512,0.0390625,0.0234375,0.013671875,0,0
33.138,-117.3389,2017,52,29,3,3,3,1431,1,1,1.96,1,1432,0.03631284916,0.02025139665,0.002094972067,0.002094972067,0.002094972067
33.138,-117.3388,2016,18,15,3,0,0,3751,5,5,3.39,1,18760,0.0009594882729,0.0007995735608,0.0001599147122,0,0
33.1381,-117.3393,2017,16,8,2,2,0,2061,1,1,0.91,1,2062,0.007759456838,0.003879728419,0.0009699321048,0,0.0009699321048
33.1381,-117.3391,2016,60,9,51,0,0,1461,1,1,0.43,1,1462,0.04103967168,0.006155950752,0.03488372093,0,0
33.1382,-117.3392,2016,0,0,0,0,0,1,5,5,0,1,10,0,0,0,0,0
33.1383,-117.339,2016,43,20,19,0,2,1911,1,1,1.57,1,1912,0.02248953975,0.01046025105,0.009937238494,0.001046025105,0
33.1385,-117.3392,2016,32,23,4,0,0,941,1,1,0.93,1,942,0.03397027601,0.02441613588,0.004246284501,0,0
33.1385,-117.3391,2017,144,111,23,1,4,4522,2,2,3.2,2,9046,0.01591863807,0.01227061685,0.002542560248,0.0004421843909,0.0001105460977
33.1387,-117.3393,2017,45,30,2,2,1,521,1,1,2.97,1,522,0.08620689655,0.05747126437,0.003831417625,0.001915708812,0.003831417625
33.1389,-117.3396,2017,135,66,54,0,7,4261,1,1,2.82,1,4262,0.03167526983,0.01548568747,0.01267010793,0.001642421398,0
33.139,-117.3395,2016,48,32,3,3,2,721,1,1,2.08,1,722,0.06648199446,0.04432132964,0.004155124654,0.002770083102,0.004155124654
33.139,-117.3394,2017,110,56,42,3,3,1841,1,1,2,1,1842,0.05971769815,0.03040173724,0.02280130293,0.001628664495,0.001628664495
33.1391,-117.3398,2017,64,51,10,0,3,1111,1,1,1.02,1,1112,0.05755395683,0.04586330935,0.008992805755,0.002697841727,0
33.1391,-117.3393,2017,129,99,30,0,0,1611,169,169,0,1,272428,0.0004735196089,0.0003633987696,0.0001101208393,0,0
33.1392,-117.3394,2016,22,12,6,0,0,761,1,1,0.59,1,762,0.02887139108,0.0157480315,0.007874015748,0,0
33.1393,-117.3388,2018,88,55,25,2,0,2061,3,3,4.23,1,6186,0.01422567087,0.008891044294,0.00404138377,0,0.0003233107016
33.1395,-117.3397,2017,63,42,3,1,4,111,1,1,2.16,1,112,0.5625,0.375,0.02678571429,0.03571428571,0.008928571429
33.1398,-117.3399,2017,21,9,4,4,1,541,1,1,1.64,1,542,0.03874538745,0.01660516605,0.007380073801,0.00184501845,0.007380073801
33.14,-117.34,2018,72,37,14,10,1,1391,1,1,5.17,1,1392,0.05172413793,0.02658045977,0.01005747126,0.0007183908046,0.007183908046
33.1402,-117.3401,2016,100,50,33,1,2,2171,1,1,3.56,1,2172,0.04604051565,0.02302025783,0.01519337017,0.0009208103131,0.0004604051565
33.1406,-117.0874,2020,46,29,16,0,2,1611,1,1,7.71,1,1612,0.02853598015,0.01799007444,0.009925558313,0.001240694789,0
33.1407,-117.3404,2016,16,14,0,0,2,1,1,1,0.59,1,2,8,7,0,1,0
33.1408,-117.3405,2017,52,31,14,1,2,181,1,1,2.19,1,182,0.2857142857,0.1703296703,0.07692307692,0.01098901099,0.005494505495
33.141,-117.3405,2016,72,56,0,4,8,182,2,2,5.02,2,366,0.1967213115,0.1530054645,0,0.0218579235,0.01092896175
33.1414,-117.341,2016,48,35,4,3,3,1331,1,1,1.89,1,1332,0.03603603604,0.02627627628,0.003003003003,0.002252252252,0.002252252252
33.1415,-117.3412,2017,95,81,1,4,7,1761,1,1,2.1,1,1762,0.05391600454,0.04597048808,0.0005675368899,0.003972758229,0.00227014756
33.1422,-117.3412,2016,14,7,3,3,1,1221,1,1,0.99,1,1222,0.01145662848,0.005728314239,0.002454991817,0.0008183306056,0.002454991817
33.1426,-117.3418,2017,91,70,5,2,1,1181,1,1,2.58,1,1182,0.07698815567,0.05922165821,0.004230118443,0.0008460236887,0.001692047377
33.1427,-117.3418,2017,182,150,7,7,3,1512,2,2,4.6,2,3026,0.06014540648,0.04957038995,0.002313284865,0.0009914077991,0.002313284865
33.1428,-117.3416,2017,62,43,6,2,4,2011,1,1,1.64,1,2012,0.03081510934,0.02137176938,0.002982107356,0.001988071571,0.0009940357853
33.1431,-117.3418,2016,14,11,1,0,2,2831,1,1,0.64,1,2832,0.004943502825,0.003884180791,0.0003531073446,0.0007062146893,0
33.1432,-117.3419,2016,38,11,21,1,3,1,1,1,1.06,1,2,19,5.5,10.5,1.5,0.5
33.1436,-117.3422,2017,72,50,15,0,5,1191,1,1,0.82,1,1192,0.06040268456,0.04194630872,0.01258389262,0.004194630872,0
33.1437,-117.3424,2016,58,27,26,1,1,2201,1,1,1.09,1,2202,0.02633969119,0.01226158038,0.01180744777,0.0004541326067,0.0004541326067
33.1438,-117.3423,2016,79,49,18,3,4,2131,1,1,3.2,1,2132,0.03705440901,0.02298311445,0.008442776735,0.001876172608,0.001407129456
33.1439,-117.3424,2016,19,16,2,0,2,541,1,1,0.2,1,542,0.03505535055,0.0295202952,0.0036900369,0.0036900369,0
33.1439,-117.3424,2017,153,83,52,2,10,2281,1,1,3.36,1,2282,0.06704645048,0.03637160386,0.02278702892,0.004382120947,0.0008764241893
33.144,-117.3429,2017,23,17,3,0,0,2021,1,1,1.98,1,2022,0.01137487636,0.00840751731,0.001483679525,0,0
33.1443,-117.3431,2016,104,91,3,1,0,1261,1,1,2.53,1,1262,0.0824088748,0.07210776545,0.002377179081,0,0.0007923930269
33.1443,-117.3427,2016,88,19,63,0,0,4271,1,1,2.19,1,4272,0.02059925094,0.004447565543,0.01474719101,0,0
33.1444,-117.3428,2017,77,48,27,1,4,4161,1,1,1.79,1,4162,0.01850072081,0.01153291687,0.006487265738,0.0009610764056,0.0002402691014
33.1445,-117.3433,2017,59,52,2,0,0,951,1,1,1.32,1,952,0.06197478992,0.05462184874,0.002100840336,0,0
33.1445,-117.3429,2017,39,34,0,1,3,1,1,1,0.93,1,2,19.5,17,0,1.5,0.5
33.1448,-117.3435,2017,91,71,7,3,1,3751,1,1,2.44,1,3752,0.02425373134,0.01892324094,0.001865671642,0.0002665245203,0.0007995735608
33.1452,-117.3436,2019,23,16,4,0,0,181,4,4,1.26,1,728,0.03159340659,0.02197802198,0.005494505495,0,0
33.1453,-117.3434,2020,0,0,0,0,0,4021,3,3,8.16,1,12066,0,0,0,0,0
33.1453,-117.1856,2020,322,209,110,0,6,3221,1,2,1.45,1,6444,0.04996896338,0.03243327126,0.01707014277,0.0009310986965,0
33.1456,-117.3448,2017,174,168,0,0,24,1686,6,6,6.48,6,10122,0.0171902786,0.01659751037,0,0.00237107291,0
33.1457,-117.3444,2019,0,0,0,0,0,71,1,1,0,1,72,0,0,0,0,0
33.1458,-117.3445,2017,0,0,0,0,0,31,3,3,0,1,96,0,0,0,0,0
33.1458,-117.3444,2019,10,7,1,1,0,11,2,2,2.72,1,24,0.4166666667,0.2916666667,0.04166666667,0,0.04166666667
33.146,-117.3444,2019,16,14,0,1,0,21,2,2,1.24,1,44,0.3636363636,0.3181818182,0,0,0.02272727273
33.1463,-117.3451,2016,15,6,9,0,0,2461,1,1,0.62,1,2462,0.006092607636,0.002437043054,0.003655564582,0,0
33.1464,-117.3427,2018,88,44,24,3,1,1571,3,3,7.09,1,4716,0.01865988126,0.009329940628,0.005089058524,0.0002120441052,0.0006361323155
33.1465,-117.3447,2019,47,2,0,0,0,71,1,1,0.45,1,72,0.6527777778,0.02777777778,0,0,0
33.1465,-117.3387,2020,107,67,32,0,19,1371,3,3,20.41,1,4116,0.02599611273,0.01627793975,0.007774538387,0.004616132167,0
33.1466,-117.3449,2017,4,0,4,0,0,1551,1,1,0.12,1,1552,0.002577319588,0,0.002577319588,0,0
33.1467,-117.345,2019,49,24,14,0,1,2111,2,2,2.44,1,4224,0.01160037879,0.005681818182,0.003314393939,0.0002367424242,0
33.1467,-117.345,2020,77,41,30,0,0,31,2,2,2.27,1,64,1.203125,0.640625,0.46875,0,0
33.1467,-117.3445,2019,24,14,8,0,0,181,3,3,2.3,1,546,0.04395604396,0.02564102564,0.01465201465,0,0
33.1468,-117.3451,2019,22,11,11,0,1,141,1,1,0.67,1,142,0.1549295775,0.07746478873,0.07746478873,0.007042253521,0
33.1469,-117.3451,2017,12,6,4,2,0,1091,1,1,0.7,1,1092,0.01098901099,0.005494505495,0.003663003663,0,0.001831501832
33.1469,-117.3446,2020,137,92,36,3,3,2411,1,2,3.18,1,4824,0.02839966833,0.01907131012,0.007462686567,0.0006218905473,0.0006218905473
33.1469,-117.3443,2017,0,0,0,0,0,742,2,2,0,2,1486,0,0,0,0,0
33.1471,-117.3458,2019,8,8,0,0,0,1,1,1,0.21,1,2,4,4,0,0,0
33.1471,-117.3449,2017,12,10,2,0,0,1642,6,6,0.3,2,9858,0.001217285453,0.001014404545,0.0002028809089,0,0
33.1472,-117.3463,2017,72,35,21,0,3,1431,1,1,4.69,1,1432,0.05027932961,0.02444134078,0.01466480447,0.002094972067,0
33.1473,-117.3451,2017,13,10,3,0,1,1891,2,2,0.56,1,3784,0.00343551797,0.002642706131,0.0007928118393,0.0002642706131,0
33.1474,-117.3462,2016,1996,1179,735,40,45,4831,60,147,100.24,1,710304,0.002810064423,0.001659852683,0.001034768212,6.34E-05,5.63E-05
33.1476,-117.3467,2017,28,19,3,1,1,3201,1,1,1.92,1,3202,0.008744534666,0.00593379138,0.0009369144285,0.0003123048095,0.0003123048095
33.1476,-117.3457,2017,33,19,8,0,2,4061,1,1,0.81,1,4062,0.008124076809,0.004677498769,0.001969473166,0.0004923682915,0
33.1478,-117.3451,2016,9,3,2,0,0,2641,1,1,3.11,1,2642,0.00340651022,0.001135503407,0.000757002271,0,0
33.148,-117.3458,2016,58,21,24,0,0,2561,2,2,3.58,1,5124,0.01131928181,0.004098360656,0.004683840749,0,0
33.1491,-117.0491,2020,84,46,35,0,3,3221,1,2,0.91,1,6444,0.01303538175,0.00713842334,0.005431409063,0.0004655493482,0
33.1494,-117.347,2016,202,51,150,0,6,5521,2,2,3.14,1,11044,0.01829047447,0.004617892068,0.01358203549,0.0005432814198,0
33.1505,-117.3476,2019,71,8,61,0,0,571,2,2,0.57,1,1144,0.06206293706,0.006993006993,0.05332167832,0,0
33.1524,-117.3499,2017,14,8,4,0,0,871,1,1,0.15,1,872,0.01605504587,0.009174311927,0.004587155963,0,0
33.1527,-117.3507,2020,0,0,0,0,0,4021,2,6,4.54,1,24132,0,0,0,0,0
33.1527,-117.3497,2016,13,11,0,1,1,3291,1,1,0.39,1,3292,0.003948967193,0.003341433779,0,0.0003037667072,0.0003037667072
33.1527,-117.3497,2017,58,42,7,0,4,5141,1,1,3.18,1,5142,0.01127965772,0.008168028005,0.001361338001,0.000777907429,0
33.1533,-117.3498,2016,160,51,86,1,3,5241,1,1,3.19,1,5242,0.03052270126,0.009729111026,0.01640595193,0.0005723006486,0.0001907668829
33.1534,-117.3155,2020,120,101,12,0,6,3221,2,2,3.86,1,6444,0.01862197393,0.01567349472,0.001862197393,0.0009310986965,0
33.1536,-117.3501,2016,108,32,74,0,2,5231,1,1,2.1,1,5232,0.02064220183,0.006116207951,0.01414373089,0.0003822629969,0
33.1539,-117.3503,2017,203,59,134,1,5,5101,1,1,2.99,1,5102,0.03978831831,0.01156409251,0.02626421011,0.0009800078401,0.000196001568
33.154,-117.3506,2017,25,20,2,0,0,531,1,1,0.93,1,532,0.0469924812,0.03759398496,0.003759398496,0,0
33.1544,-117.3511,2017,141,51,66,0,7,3431,1,1,3.52,1,3432,0.04108391608,0.01486013986,0.01923076923,0.00203962704,0
33.1544,-117.351,2019,4,1,0,0,0,21,1,1,0.23,1,22,0.1818181818,0.04545454545,0,0,0
33.1548,-117.3507,2016,94,31,56,2,1,2821,1,1,2.18,1,2822,0.03330970943,0.01098511694,0.01984408221,0.0003543586109,0.0007087172218
33.1551,-117.3457,2020,133,52,59,0,5,2461,2,2,11.41,1,4924,0.02701056052,0.0105605199,0.01198212835,0.001015434606,0
33.1552,-117.3507,2017,180,60,102,10,1,4831,64,64,24.95,1,309248,0.0005820571192,0.0001940190397,0.0003298323675,3.23E-06,3.23E-05
33.1553,-117.351,2016,47,16,24,0,0,29351,5,5,1.3,1,146760,0.0003202507495,0.0001090215318,0.0001635322976,0,0
33.1553,-117.351,2019,57,13,42,0,0,81,1,1,0.89,1,82,0.6951219512,0.1585365854,0.512195122,0,0
33.1553,-117.3509,2019,229,69,133,7,0,3041,7,7,14.76,1,21294,0.01075420306,0.003240349394,0.006245890861,0,0.000328731098
33.1554,-117.3513,2018,0,0,0,0,0,1,10,10,0,1,20,0,0,0,0,0
33.1554,-117.3512,2019,119,77,34,3,0,45,9,9,5.15,5,414,0.2874396135,0.1859903382,0.08212560386,0,0.007246376812
33.1554,-117.3509,2019,17,2,10,0,0,31,4,4,0.83,1,128,0.1328125,0.015625,0.078125,0,0
33.1555,-117.3515,2017,62,45,4,1,2,2281,1,1,2.83,1,2282,0.02716914987,0.01971954426,0.001752848379,0.0008764241893,0.0004382120947
33.1557,-117.3515,2016,4,3,0,0,2,1,1,1,0.07,1,2,2,1.5,0,1,0
33.1559,-117.3517,2017,121,68,35,0,4,3681,1,1,2.69,1,3682,0.03286257469,0.01846822379,0.009505703422,0.001086366105,0
33.156,-117.3522,2017,133,49,72,1,3,1751,1,1,3.13,1,1752,0.07591324201,0.02796803653,0.04109589041,0.001712328767,0.0005707762557
33.156,-117.3519,2020,158,85,61,0,7,751,6,6,13.62,1,4512,0.0350177305,0.01883865248,0.01351950355,0.00155141844,0
33.1563,-117.3521,2020,0,0,0,0,0,8051,15,18,5.44,1,144936,0,0,0,0,0
33.1567,-117.353,2016,1320,698,607,2,16,6441,112,112,44.45,1,721504,0.001829511687,0.000967423604,0.0008412981771,2.22E-05,2.77E-06
33.1575,-117.3537,2016,157,40,115,0,3,7181,1,1,1.73,1,7182,0.02186020607,0.005569479254,0.01601225285,0.000417710944,0
33.158,-117.354,2016,109,61,37,1,11,4871,1,1,6.59,1,4872,0.0223727422,0.01252052545,0.007594417077,0.002257799672,0.0002052545156
33.1583,-117.3539,2016,186,51,126,0,3,5423,3,3,4.43,3,16272,0.01143067847,0.003134218289,0.007743362832,0.0001843657817,0
33.1586,-117.3484,2020,138,49,58,0,19,2091,1,1,7.58,1,2092,0.06596558317,0.02342256214,0.02772466539,0.009082217973,0
33.1587,-117.3545,2016,124,54,55,1,3,5511,1,1,4.64,1,5512,0.02249637155,0.009796806967,0.009978229318,0.0005442670537,0.0001814223512
33.1588,-117.3546,2016,259,120,113,3,13,9632,2,2,8.31,2,19266,0.01344337174,0.006228589225,0.005865254853,0.0006747638327,0.0001557147306
33.1588,-117.3541,2016,78,28,40,1,3,5261,1,1,2.69,1,5262,0.01482326112,0.005321170658,0.007601672368,0.0005701254276,0.0001900418092
33.1598,-117.3549,2017,42,11,25,0,2,1101,1,1,1.62,1,1102,0.03811252269,0.00998185118,0.02268602541,0.001814882033,0
33.1602,-117.3546,2016,74,41,29,1,7,5031,1,1,2.56,1,5032,0.01470588235,0.008147853736,0.005763116057,0.001391096979,0.0001987281399
33.1603,-117.356,2016,90,33,56,0,2,821,1,1,2.58,1,822,0.1094890511,0.0401459854,0.06812652068,0.002433090024,0
33.1608,-117.354,2019,34,14,8,0,0,1942,4,4,2.62,2,7772,0.004374678332,0.001801338137,0.001029336078,0,0
33.1608,-117.3482,2019,323,35,274,0,2,441,2,2,4.1,1,884,0.3653846154,0.03959276018,0.3099547511,0.002262443439,0
33.1608,-117.3477,2018,398,64,327,0,0,91,1,1,6.78,1,92,4.326086957,0.6956521739,3.554347826,0,0
33.1611,-117.3564,2019,16,6,5,0,0,101,15,15,0.72,1,1530,0.01045751634,0.003921568627,0.003267973856,0,0
33.1614,-117.3566,2018,78,46,26,2,0,481,2,2,1.32,1,964,0.08091286307,0.04771784232,0.02697095436,0,0.002074688797
33.1631,-117.3579,2016,54,28,17,1,3,4561,1,1,1.37,1,4562,0.01183691363,0.006137658922,0.003726435774,0.000657606313,0.0002192021043
33.1634,-117.3579,2019,7,3,4,0,0,791,4,4,2.72,1,3168,0.00220959596,0.000946969697,0.001262626263,0,0
33.1635,-117.3583,2017,0,0,0,0,0,1,1,1,0.06,1,2,0,0,0,0,0
33.1635,-117.3581,2017,56,30,19,0,4,351,2,2,3.27,1,704,0.07954545455,0.04261363636,0.02698863636,0.005681818182,0
33.1635,-117.2923,2017,37,14,20,0,3,31,1,1,2.86,1,32,1.15625,0.4375,0.625,0.09375,0
33.1636,-117.3584,2017,28,18,8,0,0,6621,1,1,1.12,1,6622,0.00422832981,0.002718212021,0.001208094231,0,0
33.1636,-117.3581,2019,3,2,1,0,0,1201,2,2,0.26,1,2404,0.001247920133,0.0008319467554,0.0004159733777,0,0
33.1636,-117.358,2017,0,0,0,0,0,291,1,1,0,1,292,0,0,0,0,0
33.1636,-117.358,2019,27,11,14,1,1,21,1,1,1.72,1,22,1.227272727,0.5,0.6363636364,0.04545454545,0.04545454545
33.1636,-117.0511,2016,0,0,0,0,0,8051,100,176,249.48,1,1417152,0,0,0,0,0
33.1637,-117.3582,2017,849,411,408,15,43,4831,30,63,42.64,1,304416,0.002788946705,0.001350126143,0.001340271208,0.0001412540734,4.93E-05
33.1637,-117.3582,2019,84,58,20,0,5,241,2,2,2.62,1,484,0.173553719,0.1198347107,0.04132231405,0.01033057851,0
33.1637,-117.3581,2019,64,24,27,0,0,432,10,10,1.96,2,4330,0.01478060046,0.005542725173,0.00623556582,0,0
33.1637,-117.3575,2016,32,13,16,0,3,411,1,1,1.28,1,412,0.07766990291,0.03155339806,0.03883495146,0.007281553398,0
33.1638,-117.3582,2019,31,9,17,1,0,861,7,7,3.29,1,6034,0.005137553861,0.001491547895,0.002817368247,0,0.0001657275439
33.1638,-117.3581,2019,57,16,35,0,0,552,6,6,1.14,2,3318,0.01717902351,0.004822182037,0.01054852321,0,0
33.1638,-117.0508,2016,0,0,0,0,0,8051,100,176,249.48,1,1417152,0,0,0,0,0
33.1639,-117.3583,2019,13,9,2,0,0,591,1,1,0.3,1,592,0.02195945946,0.0152027027,0.003378378378,0,0
